 4861 2451938.7500000  265.130 34.380 1010.750
 4861 2451939.0000000  266.290 36.660 1004.940
 4861 2451939.2500000  266.540 39.520 999.520
 4861 2451939.5000000  265.540 42.140 992.310
 4861 2451939.7500000  264.120 42.650 989.140
 4861 2451940.0000000  264.940 41.810 990.530
 4861 2451940.2500000  270.410 41.600 993.940
 4861 2451940.5000000  275.620 43.490 996.590
 4861 2451940.7500000  278.720 43.730 996.240
 4861 2451941.0000000  280.570 43.940 998.220
 4861 2451941.2500000  286.280 43.440 999.660
 4861 2451941.5000000  291.270 42.660 1003.220
 4861 2451941.7500000  294.730 42.760 1005.180
 4861 2451942.0000000  298.500 43.020 1008.940
 4861 2451942.2500000  303.420 43.480 1008.070
 4861 2451942.5000000  308.240 43.600 1009.530
 4861 2451942.7500000  316.480 43.320 1006.700
 4861 2451943.0000000  318.880 44.990 1005.170
 4861 2451943.2500000  324.550 46.020 998.280
 4861 2451943.5000000  327.710 46.990 994.700
 4861 2451943.7500000  330.980 47.460 990.320
