13546 2452071.7500000  260.400 52.220 1000.470
13546 2452072.0000000  262.770 52.570 999.970
13546 2452072.2500000  265.470 52.440 999.340
13546 2452072.5000000  272.620 52.570 999.350
13546 2452072.7500000  277.050 52.670 997.870
13546 2452073.0000000  282.560 54.640 995.820
13546 2452073.2500000  285.680 56.220 993.970
13546 2452073.5000000  288.580 57.360 993.480
13546 2452073.7500000  290.840 58.190 993.730
13546 2452074.0000000  292.030 58.800 997.040
13546 2452074.2500000  293.380 59.150 1000.890
13546 2452074.5000000  295.210 59.320 1003.520
