25345 2452240.2500000  324.870 64.880 986.920
25345 2452240.5000000  326.050 65.000 990.680
25345 2452240.7500000  327.300 65.090 992.370
25345 2452241.0000000  320.260 60.560 998.820
25345 2452241.2500000  321.570 60.540 994.800
25345 2452241.5000000  327.480 60.610 989.750
25345 2452241.7500000  331.850 61.450 981.130
25345 2452242.0000000  337.110 62.090 976.030
25345 2452242.2500000  344.950 63.010 973.790
25345 2452242.5000000  350.270 64.770 970.560
25345 2452242.7500000  353.200 66.920 971.820
25345 2452243.0000000  353.420 69.190 972.760
25345 2452243.2500000  352.940 70.640 974.200
25345 2452243.5000000  352.400 72.010 976.000
25345 2452243.7500000  350.890 73.370 980.480
25345 2452244.0000000  350.510 74.550 986.550
25345 2452244.2500000  353.410 76.230 992.670
25345 2452244.5000000  357.040 77.840 997.390
