29180 2452228.2500000  282.130 26.500 1013.130
29180 2452228.5000000  281.580 27.880 1011.530
29180 2452228.7500000  281.390 28.520 1010.300
29180 2452229.0000000  281.240 28.920 1009.650
29180 2452229.2500000  281.440 28.870 1008.900
29180 2452229.5000000  281.940 29.000 1008.620
29180 2452229.7500000  282.460 29.200 1008.350
29180 2452230.0000000  282.970 29.310 1008.830
29180 2452230.2500000  283.930 29.230 1009.030
29180 2452230.5000000  284.900 28.800 1009.440
29180 2452230.7500000  286.080 28.090 1009.640
29180 2452231.0000000  287.430 27.590 1009.560
29180 2452231.2500000  288.900 26.930 1009.740
29180 2452231.5000000  289.990 26.470 1009.640
29180 2452231.7500000  291.730 25.720 1009.130
29180 2452232.0000000  293.000 25.460 1009.380
29180 2452232.2500000  294.420 24.990 1008.670
29180 2452232.5000000  295.140 24.160 1009.080
29180 2452232.7500000  296.310 23.430 1009.010
29180 2452233.0000000  296.680 22.320 1010.540
29180 2452233.2500000  296.790 21.710 1009.860
29180 2452233.5000000  297.040 21.380 1010.770
29180 2452233.7500000  297.750 21.180 1010.750
29180 2452234.0000000  297.370 21.190 1011.620
