30061 2452239.5000000  325.110 65.180 982.290
30061 2452239.7500000  329.380 65.150 973.880
30061 2452240.0000000  332.390 64.710 969.770
30061 2452240.2500000  339.070 64.200 966.670
30061 2452240.5000000  344.230 64.030 963.950
30061 2452240.7500000  344.660 64.270 962.310
30061 2452241.0000000  346.960 63.590 966.340
30061 2452241.2500000  350.430 64.220 971.010
30061 2452241.5000000  351.990 65.480 973.650
30061 2452241.7500000  350.570 67.950 977.170
30061 2452242.0000000  347.340 69.570 977.520
30061 2452242.2500000  344.270 70.600 975.480
30061 2452242.5000000  340.830 70.740 978.920
30061 2452242.7500000  349.420 75.320 996.000
30061 2452243.0000000  351.800 76.460 999.350
30061 2452243.2500000  352.900 76.950 997.930
