12453 2452029.7500000  311.500 43.850 1009.610
12453 2452030.0000000  312.770 46.160 1007.240
12453 2452030.2500000  313.170 46.610 1004.720
12453 2452030.5000000  312.540 47.170 1003.930
12453 2452030.7500000  310.780 47.920 1001.200
12453 2452031.0000000  308.730 48.170 1003.520
12453 2452031.2500000  306.160 47.730 1005.630
12453 2452031.5000000  304.240 46.660 1009.380
12453 2452031.7500000  304.360 44.840 1009.790
12453 2452032.0000000  304.940 43.710 1010.760
12453 2452032.2500000  308.080 41.930 1009.790
12453 2452032.5000000  312.290 42.540 1009.940
12453 2452032.7500000  315.270 44.370 1007.430
