19336 2452111.7500000  278.150 30.440 1013.070
19336 2452112.0000000  278.660 30.040 1012.170
19336 2452112.2500000  277.050 29.790 1011.400
19336 2452112.5000000  276.680 29.680 1009.970
19336 2452112.7500000  273.290 28.350 1010.370
19336 2452113.0000000  274.390 27.780 1009.760
19336 2452113.2500000  275.930 27.970 1009.630
19336 2452113.5000000  275.270 27.650 1008.540
19336 2452113.7500000  274.930 27.640 1009.520
19336 2452114.0000000  274.030 27.540 1009.470
19336 2452114.2500000  275.440 29.930 1010.760
19336 2452114.5000000  274.320 30.400 1010.100
