14723 2452088.5000000  290.380 64.460 1013.190
14723 2452088.7500000  290.130 65.390 1013.140
14723 2452089.0000000  290.150 65.800 1013.410
14723 2452089.2500000  290.610 66.010 1012.080
14723 2452089.5000000  290.230 65.970 1010.580
14723 2452089.7500000  290.170 65.960 1009.220
14723 2452090.0000000  289.110 65.960 1008.670
14723 2452090.2500000  288.080 65.700 1006.770
14723 2452090.5000000  287.440 65.140 1006.170
14723 2452090.7500000  286.940 63.720 1004.450
14723 2452091.0000000  287.280 61.600 1004.570
14723 2452091.2500000  287.560 61.030 1002.960
14723 2452091.5000000  289.080 60.380 1003.090
14723 2452091.7500000  288.620 60.370 1003.410
14723 2452092.0000000  288.480 60.190 1004.160
14723 2452092.2500000  286.590 59.810 1003.050
