15880 2452104.2500000  299.760 51.860 1003.150
15880 2452104.5000000  303.370 53.250 1004.080
15880 2452104.7500000  306.260 54.300 1002.890
15880 2452105.0000000  309.940 55.200 1003.220
15880 2452105.2500000  312.320 55.470 1003.920
15880 2452105.5000000  322.330 55.190 1004.990
15880 2452105.7500000  321.220 55.820 1005.980
15880 2452106.0000000  321.490 55.880 1006.900
15880 2452106.2500000  322.990 55.740 1006.430
15880 2452106.5000000  331.280 55.260 1004.870
15880 2452106.7500000  335.230 55.580 1001.810
15880 2452107.0000000  337.120 56.100 999.960
15880 2452107.2500000  338.170 56.460 999.390
15880 2452107.5000000  338.810 56.550 1000.090
15880 2452107.7500000  340.250 55.350 1001.310
15880 2452108.0000000  340.910 54.740 1005.080
15880 2452108.2500000  338.420 56.590 1011.010
