11597 2452045.0000000  301.430 40.080 1006.720
11597 2452045.2500000  303.200 37.880 1003.690
11597 2452045.5000000  303.580 39.290 998.870
11597 2452045.7500000  303.130 40.140 995.800
11597 2452046.0000000  302.960 40.420 996.600
11597 2452046.2500000  303.570 40.910 997.480
11597 2452046.5000000  303.910 41.260 998.150
11597 2452046.7500000  303.970 41.940 998.070
11597 2452047.0000000  303.660 41.430 999.220
11597 2452047.2500000  306.620 39.660 996.960
11597 2452047.5000000  308.690 40.960 996.750
11597 2452047.7500000  309.890 42.320 997.030
11597 2452048.0000000  311.090 43.220 998.690
11597 2452048.2500000  312.790 44.280 997.660
11597 2452048.5000000  314.260 45.240 997.830
11597 2452048.7500000  316.090 45.980 995.280
11597 2452049.0000000  318.150 47.590 994.780
11597 2452049.2500000  319.960 49.080 992.890
11597 2452049.5000000  321.580 51.190 992.810
11597 2452049.7500000  322.090 53.550 990.280
11597 2452050.0000000  321.340 54.930 990.890
11597 2452050.2500000  320.350 55.600 991.650
11597 2452050.5000000  318.810 55.330 994.710
11597 2452050.7500000  316.830 54.700 996.440
11597 2452051.0000000  314.770 53.710 999.070
11597 2452051.2500000  313.190 52.610 1000.650
11597 2452051.5000000  312.360 51.090 1003.510
11597 2452051.7500000  312.030 49.490 1004.350
