21019 2452176.5000000  299.840 61.350 1010.330
21019 2452176.7500000  300.260 62.860 1009.680
21019 2452177.0000000  300.400 63.510 1010.530
21019 2452177.2500000  300.900 64.220 1010.680
21019 2452177.5000000  300.510 65.580 1009.520
21019 2452177.7500000  299.360 68.020 1008.880
21019 2452178.0000000  297.930 69.570 1008.950
21019 2452178.2500000  296.640 70.880 1009.640
21019 2452178.5000000  295.950 71.870 1011.720
21019 2452178.7500000  295.570 72.540 1011.720
21019 2452179.0000000  295.620 72.920 1012.320
21019 2452179.2500000  295.240 73.160 1011.710
21019 2452179.5000000  294.860 73.380 1011.070
21019 2452179.7500000  295.430 73.300 1011.450
21019 2452180.0000000  295.710 73.040 1014.270
21019 2452180.2500000  296.470 72.260 1017.210
