 3904 2451926.5000000  290.250 76.090 1004.000
 3904 2451926.7500000  289.270 75.880 1003.780
 3904 2451927.0000000  287.020 76.180 1005.230
 3904 2451927.2500000  283.870 75.850 1006.770
 3904 2451927.5000000  281.670 75.610 1008.730
 3904 2451927.7500000  278.310 75.170 1009.170
 3904 2451928.0000000  298.670 75.040 1013.230
 3904 2451928.2500000  298.960 74.610 1009.170
 3904 2451928.5000000  294.720 75.780 1007.300
 3904 2451928.7500000  295.240 75.570 1005.340
 3904 2451929.0000000  292.650 75.840 1004.210
 3904 2451929.2500000  293.700 76.120 1002.180
 3904 2451929.5000000  290.140 76.090 1003.300
 3904 2451929.7500000  290.420 76.060 1004.220
 3904 2451930.0000000  288.810 76.760 1006.520
 3904 2451930.2500000  285.700 75.830 1008.920
