19294 2452121.0000000  267.740 84.010 999.780
19294 2452121.2500000  281.310 84.670 999.440
19294 2452121.5000000  286.540 85.560 999.200
19294 2452121.7500000  284.740 86.020 1000.540
19294 2452122.0000000  292.890 86.300 1001.370
19294 2452122.2500000  354.370 86.570 1003.130
19294 2452122.5000000  328.080 87.160 1004.020
19294 2452122.7500000  327.160 80.520 1006.970
19294 2452123.0000000  334.910 79.330 1009.110
19294 2452123.2500000  341.300 74.030 1011.220
19294 2452123.5000000  340.730 72.190 1011.510
19294 2452123.7500000  342.800 72.300 1009.580
