26876 2452264.5000000  292.800 43.250 999.700
26876 2452264.7500000  293.740 43.410 998.060
26876 2452265.0000000  294.870 43.270 999.600
26876 2452265.2500000  296.990 43.040 1000.670
26876 2452265.5000000  304.750 40.610 1000.580
26876 2452265.7500000  306.720 42.440 996.790
26876 2452266.0000000  307.900 43.770 997.220
26876 2452266.2500000  307.340 46.510 996.980
26876 2452266.5000000  305.990 48.710 1000.530
26876 2452266.7500000  303.380 50.120 1004.100
26876 2452267.0000000  302.460 55.460 1013.310
