25630 2452245.0000000  293.200 48.420 1006.340
25630 2452245.2500000  297.050 49.990 1000.730
25630 2452245.5000000  302.520 51.440 995.960
25630 2452245.7500000  310.310 52.510 989.270
25630 2452246.0000000  318.040 53.160 985.250
25630 2452246.2500000  327.060 53.660 982.650
25630 2452246.5000000  334.730 54.580 979.900
25630 2452246.7500000  340.290 56.300 975.570
25630 2452247.0000000  343.030 57.900 973.510
25630 2452247.2500000  345.590 59.230 973.550
25630 2452247.5000000  347.250 61.480 973.860
25630 2452247.7500000  347.730 63.650 974.370
25630 2452248.0000000  347.910 65.810 973.420
25630 2452248.2500000  346.220 68.160 971.650
25630 2452248.5000000  344.370 69.690 970.530
25630 2452248.7500000  343.270 70.620 970.880
25630 2452249.0000000  342.500 71.480 974.910
25630 2452249.2500000  342.130 72.930 980.830
25630 2452249.5000000  340.240 74.150 987.990
25630 2452249.7500000  337.690 74.960 993.660
25630 2452250.0000000  337.080 76.110 998.470
