17156 2452122.5000000  264.450 49.080 1004.390
17156 2452122.7500000  269.930 52.410 1004.440
17156 2452123.0000000  275.220 54.630 1001.650
17156 2452123.2500000  279.210 55.740 1001.690
17156 2452123.5000000  283.760 56.760 1000.990
17156 2452123.7500000  290.130 57.300 999.520
17156 2452124.0000000  298.980 57.070 996.970
17156 2452124.2500000  301.450 56.490 993.990
17156 2452124.5000000  304.540 56.180 992.280
17156 2452124.7500000  306.880 55.980 989.500
17156 2452125.0000000  308.900 56.010 988.380
17156 2452125.2500000  310.400 56.280 987.100
17156 2452125.5000000  311.220 56.580 987.240
17156 2452125.7500000  311.720 56.720 988.020
17156 2452126.0000000  312.390 56.850 990.520
17156 2452126.2500000  313.760 56.790 993.110
17156 2452126.5000000  315.720 56.880 995.810
17156 2452126.7500000  318.030 56.650 998.910
17156 2452127.0000000  320.560 56.520 1002.520
17156 2452127.2500000  324.340 56.270 1004.290
17156 2452127.5000000  327.800 55.940 1005.380
17156 2452127.7500000  331.630 55.670 1004.180
17156 2452128.0000000  335.940 55.750 1004.330
17156 2452128.2500000  339.300 55.470 1003.810
17156 2452128.5000000  343.830 55.200 1003.750
17156 2452128.7500000  350.540 52.470 1001.390
17156 2452129.0000000  353.950 52.890 999.690
17156 2452129.2500000  357.720 53.510 997.800
