12002 2452025.5000000  264.470 57.640 993.020
12002 2452025.7500000  269.880 56.910 989.450
12002 2452026.0000000  275.020 56.260 988.130
12002 2452026.2500000  280.060 56.550 988.110
12002 2452026.5000000  284.130 58.020 988.900
12002 2452026.7500000  288.280 59.210 990.560
12002 2452027.0000000  291.440 60.160 992.610
12002 2452027.2500000  294.540 61.030 995.650
12002 2452027.5000000  297.840 61.740 998.080
12002 2452027.7500000  298.260 62.570 997.940
12002 2452028.0000000  299.000 63.100 997.810
12002 2452028.2500000  299.600 63.560 1000.250
12002 2452028.5000000  300.830 63.340 1003.860
12002 2452028.7500000  306.160 68.500 1005.560
12002 2452029.0000000  310.060 67.720 996.280
12002 2452029.2500000  311.110 70.450 990.800
