 7447 2451970.0000000  351.600 57.150 1003.060
 7447 2451970.2500000  350.290 56.780 1001.820
 7447 2451970.5000000  348.040 56.870 1000.780
 7447 2451970.7500000  347.840 56.170 997.510
 7447 2451971.0000000  348.460 56.260 997.560
 7447 2451971.2500000  349.100 56.290 996.130
 7447 2451971.5000000  349.970 56.960 994.670
 7447 2451971.7500000  351.750 58.320 991.020
 7447 2451972.0000000  340.840 60.740 988.560
 7447 2451972.2500000  342.120 59.930 982.980
 7447 2451972.5000000  341.030 59.140 981.270
 7447 2451972.7500000  343.550 58.620 977.620
 7447 2451973.0000000  347.450 60.220 975.800
 7447 2451973.2500000  348.460 61.070 974.200
 7447 2451973.5000000  348.960 62.150 975.020
 7447 2451973.7500000  350.520 62.950 977.910
 7447 2451974.0000000  353.390 63.990 982.230
 7447 2451974.2500000  357.930 64.960 985.630
