13894 2452076.7500000  283.690 9.910 1009.390
13894 2452077.0000000  283.110 9.950 1009.170
13894 2452077.2500000  285.340 9.180 1008.660
13894 2452077.5000000  284.910 9.670 1008.350
13894 2452077.7500000  284.370 9.850 1009.680
13894 2452078.0000000  283.470 9.970 1009.420
13894 2452078.2500000  284.690 9.390 1008.700
13894 2452078.5000000  284.340 9.930 1008.390
13894 2452078.7500000  283.820 10.170 1009.430
13894 2452079.0000000  283.130 10.050 1009.460
13894 2452079.2500000  285.420 9.510 1008.440
13894 2452079.5000000  284.550 9.860 1008.280
13894 2452079.7500000  284.020 9.830 1009.640
13894 2452080.0000000  283.080 10.130 1009.410
13894 2452080.2500000  285.130 9.260 1009.280
13894 2452080.5000000  284.890 9.620 1008.950
13894 2452080.7500000  284.250 9.930 1009.530
13894 2452081.0000000  283.410 9.980 1009.890
13894 2452081.2500000  284.690 9.660 1009.590
13894 2452081.5000000  283.580 10.440 1009.620
13894 2452081.7500000  283.700 10.320 1011.090
13894 2452082.0000000  283.190 10.140 1010.530
13894 2452082.2500000  284.510 10.080 1010.910
13894 2452082.5000000  283.650 10.270 1010.220
13894 2452082.7500000  282.940 10.250 1011.860
13894 2452083.0000000  280.670 8.810 1010.910
13894 2452083.2500000  282.130 5.680 1010.380
13894 2452083.5000000  280.790 7.170 1010.430
13894 2452083.7500000  280.880 5.910 1011.590
