13467 2452070.7500000  271.750 55.200 1004.310
13467 2452071.0000000  273.130 55.220 1003.540
13467 2452071.2500000  275.230 54.800 1002.500
13467 2452071.5000000  277.060 53.540 1002.260
13467 2452071.7500000  282.120 58.620 1000.990
13467 2452072.0000000  283.070 59.970 1000.420
13467 2452072.2500000  283.310 61.630 1000.820
13467 2452072.5000000  287.800 58.240 1002.110
13467 2452072.7500000  289.150 57.650 1001.890
13467 2452073.0000000  289.170 57.800 1001.470
13467 2452073.2500000  290.060 57.140 997.380
