23106 2452210.7500000  261.510 60.930 995.890
23106 2452211.0000000  264.960 60.890 995.820
23106 2452211.2500000  267.980 60.680 995.780
23106 2452211.5000000  273.270 59.600 997.110
23106 2452211.7500000  280.710 57.960 994.050
23106 2452212.0000000  285.070 58.040 992.420
23106 2452212.2500000  289.910 58.660 991.590
23106 2452212.5000000  294.940 59.240 991.870
23106 2452212.7500000  299.790 60.390 990.480
23106 2452213.0000000  302.740 61.650 989.840
23106 2452213.2500000  303.770 62.290 991.680
23106 2452213.5000000  304.740 62.430 994.060
23106 2452213.7500000  305.320 61.930 995.400
23106 2452214.0000000  306.180 60.920 996.620
23106 2452214.2500000  308.380 59.610 996.130
23106 2452214.5000000  309.660 57.540 996.150
23106 2452214.7500000  312.220 55.660 998.180
23106 2452215.0000000  316.100 54.620 1003.950
