 6517 2451977.5000000  263.160 67.120 996.360
 6517 2451977.7500000  267.510 66.840 993.700
 6517 2451978.0000000  271.710 66.310 991.280
 6517 2451978.2500000  274.630 66.230 988.760
 6517 2451978.5000000  277.390 66.310 987.680
 6517 2451978.7500000  278.780 66.670 987.420
 6517 2451979.0000000  278.850 66.410 986.410
 6517 2451979.2500000  278.860 66.880 985.330
 6517 2451979.5000000  278.740 67.260 986.430
 6517 2451979.7500000  277.010 67.840 988.270
 6517 2451980.0000000  275.780 67.800 990.250
 6517 2451980.2500000  275.010 67.980 993.070
 6517 2451980.5000000  274.600 68.350 995.610
 6517 2451980.7500000  273.580 68.740 996.960
 6517 2451981.0000000  272.990 69.260 999.870
 6517 2451981.2500000  262.650 73.810 1002.280
 6517 2451981.5000000  268.100 77.470 1002.600
 6517 2451981.7500000  265.540 79.250 1002.760
