16970 2452120.0000000  274.640 39.310 1014.380
16970 2452120.2500000  280.150 36.290 1016.090
16970 2452120.5000000  283.330 36.140 1013.950
16970 2452120.7500000  285.070 36.140 1012.580
16970 2452121.0000000  287.070 36.100 1011.400
16970 2452121.2500000  289.600 36.250 1010.900
16970 2452121.5000000  291.900 36.740 1008.900
16970 2452121.7500000  293.960 37.650 1006.910
16970 2452122.0000000  295.890 38.620 1006.430
16970 2452122.2500000  297.780 39.720 1005.560
16970 2452122.5000000  299.070 40.760 1005.390
16970 2452122.7500000  299.850 41.650 1007.530
16970 2452123.0000000  300.040 42.140 1010.580
16970 2452123.2500000  300.420 42.420 1012.470
16970 2452123.5000000  301.400 42.730 1013.820
16970 2452123.7500000  302.660 43.260 1013.970
16970 2452124.0000000  304.140 43.810 1014.280
16970 2452124.2500000  305.630 44.940 1013.000
16970 2452124.5000000  307.370 46.130 1010.970
