19836 2452117.2500000  318.260 58.270 990.120
19836 2452117.5000000  320.770 59.590 991.080
19836 2452117.7500000  320.840 60.230 987.720
19836 2452118.0000000  322.180 60.950 986.380
19836 2452118.2500000  322.700 61.400 985.320
19836 2452118.5000000  324.640 61.940 989.570
19836 2452118.7500000  325.940 62.400 989.070
19836 2452119.0000000  326.450 62.800 990.610
19836 2452119.2500000  326.580 62.770 990.840
19836 2452119.5000000  328.510 62.580 994.480
19836 2452119.7500000  331.730 63.420 995.810
19836 2452120.0000000  334.290 63.260 999.170
