25393 2452180.2500000  342.160 48.230 991.430
25393 2452180.5000000  343.280 51.200 989.520
25393 2452180.7500000  342.300 53.670 985.720
25393 2452181.0000000  339.660 55.020 983.860
25393 2452181.2500000  337.160 56.720 981.970
25393 2452181.5000000  333.930 57.100 981.770
25393 2452181.7500000  330.730 57.520 975.300
25393 2452182.0000000  328.350 57.510 972.970
25393 2452182.2500000  326.490 56.910 971.360
25393 2452182.5000000  326.740 55.640 973.060
25393 2452182.7500000  328.770 54.770 970.690
25393 2452183.0000000  333.730 57.850 960.530
25393 2452183.2500000  333.740 57.130 959.890
25393 2452183.5000000  336.330 56.340 961.460
25393 2452183.7500000  338.950 56.260 962.310
25393 2452184.0000000  345.840 59.750 963.100
25393 2452184.2500000  346.820 60.160 960.740
25393 2452184.5000000  348.120 60.110 962.070
25393 2452184.7500000  349.650 60.440 964.580
25393 2452185.0000000  352.120 60.970 967.000
25393 2452185.2500000  354.960 61.780 969.610
25393 2452185.5000000  357.020 62.430 973.050
25393 2452185.7500000  359.350 62.990 974.550
