 4623 2451949.5000000  268.770 40.900 1012.320
 4623 2451949.7500000  269.700 41.440 1007.890
 4623 2451950.0000000  272.720 42.970 1004.060
 4623 2451950.2500000  277.430 45.110 998.970
 4623 2451950.5000000  282.540 46.730 994.900
 4623 2451950.7500000  285.260 47.310 987.590
 4623 2451951.0000000  289.300 48.810 979.680
 4623 2451951.2500000  294.320 49.770 976.190
 4623 2451951.5000000  298.330 50.750 973.940
 4623 2451951.7500000  301.570 52.080 971.050
 4623 2451952.0000000  303.190 52.650 968.930
 4623 2451952.2500000  308.000 54.660 969.260
 4623 2451952.5000000  311.350 56.480 970.190
 4623 2451952.7500000  315.860 58.990 971.320
 4623 2451953.0000000  321.590 62.200 967.300
 4623 2451953.2500000  328.910 65.460 974.130
 4623 2451953.5000000  339.440 67.920 985.010
 4623 2451953.7500000  347.160 69.880 987.560
