24882 2452175.2500000  261.460 45.560 1010.840
24882 2452175.5000000  263.900 43.550 1011.520
24882 2452175.7500000  266.800 42.160 1012.960
24882 2452176.0000000  269.590 41.990 1012.810
24882 2452176.2500000  273.190 41.870 1012.460
24882 2452176.5000000  277.080 42.820 1010.800
24882 2452176.7500000  279.360 43.910 1009.680
24882 2452177.0000000  280.900 44.200 1009.490
24882 2452177.2500000  282.460 43.610 1009.170
24882 2452177.5000000  282.720 41.600 1007.510
24882 2452177.7500000  284.210 42.480 1005.360
24882 2452178.0000000  284.570 44.310 1005.230
24882 2452178.2500000  283.720 45.850 1006.930
24882 2452178.5000000  280.370 45.550 1007.670
24882 2452178.7500000  279.060 45.520 1007.180
24882 2452179.0000000  278.900 45.230 1007.510
24882 2452179.2500000  279.100 44.930 1008.550
24882 2452179.5000000  279.750 44.520 1009.640
24882 2452179.7500000  280.850 44.160 1009.920
24882 2452180.0000000  282.190 43.820 1011.390
