12909 2452063.0000000  335.390 71.840 1008.840
12909 2452063.2500000  334.340 70.330 1004.830
12909 2452063.5000000  334.510 68.940 1003.860
12909 2452063.7500000  331.660 67.560 1003.760
12909 2452064.0000000  328.780 66.610 1003.220
12909 2452064.2500000  331.810 66.450 1003.270
12909 2452064.5000000  336.850 66.400 1003.830
12909 2452064.7500000  336.630 65.400 1003.660
12909 2452065.0000000  338.520 64.560 1003.020
12909 2452065.2500000  346.780 65.100 999.020
12909 2452065.5000000  347.180 64.490 998.400
12909 2452065.7500000  347.430 63.920 997.310
12909 2452066.0000000  350.660 63.870 996.060
12909 2452066.2500000  353.100 66.060 993.370
12909 2452066.5000000  359.990 65.670 992.090
