22339 2452194.5000000  339.390 67.580 979.560
22339 2452194.7500000  332.440 66.140 979.440
22339 2452195.0000000  332.200 66.070 981.430
22339 2452195.2500000  332.570 66.120 982.040
22339 2452195.5000000  334.110 66.260 984.360
22339 2452195.7500000  335.260 66.320 986.650
22339 2452196.0000000  329.530 63.400 986.550
22339 2452196.2500000  327.970 62.740 984.430
22339 2452196.5000000  328.460 62.220 984.240
22339 2452196.7500000  329.120 61.150 984.020
22339 2452197.0000000  331.040 59.700 984.720
22339 2452197.2500000  334.190 59.310 983.290
22339 2452197.5000000  336.890 61.200 982.090
22339 2452197.7500000  333.770 61.030 980.020
22339 2452198.0000000  331.700 60.200 980.370
22339 2452198.2500000  331.840 58.580 981.470
22339 2452198.5000000  332.200 56.820 983.710
22339 2452198.7500000  331.790 54.640 987.300
22339 2452199.0000000  332.480 52.340 992.320
22339 2452199.2500000  338.610 46.480 990.750
22339 2452199.5000000  341.550 47.410 985.050
22339 2452199.7500000  342.470 49.190 979.430
22339 2452200.0000000  343.180 50.240 976.520
22339 2452200.2500000  343.130 51.550 970.510
22339 2452200.5000000  341.770 52.650 969.070
22339 2452200.7500000  340.520 53.030 970.380
22339 2452201.0000000  339.510 52.860 972.750
22339 2452201.2500000  339.030 52.110 975.640
22339 2452201.5000000  339.040 50.750 977.940
22339 2452201.7500000  339.870 49.160 979.390
