19547 2452156.2500000  322.180 63.490 1001.280
19547 2452156.5000000  325.200 64.750 999.550
19547 2452156.7500000  328.830 65.910 995.470
19547 2452157.0000000  330.990 66.930 991.760
19547 2452157.2500000  341.750 67.310 993.910
19547 2452157.5000000  343.290 68.480 991.410
19547 2452157.7500000  345.740 69.140 990.620
19547 2452158.0000000  346.080 69.110 990.560
19547 2452158.2500000  346.420 68.350 991.850
19547 2452158.5000000  350.140 67.640 992.860
19547 2452158.7500000  354.620 67.060 993.310
19547 2452159.0000000  357.620 67.170 994.500
19547 2452159.2500000  359.290 67.440 996.000
19547 2452159.5000000  359.860 67.490 996.950
