 7822 2451994.2500000  302.720 52.530 998.620
 7822 2451994.5000000  301.540 53.180 996.750
 7822 2451994.7500000  299.490 53.230 996.440
 7822 2451995.0000000  297.030 52.360 1000.100
 7822 2451995.2500000  294.340 51.630 1002.910
 7822 2451995.5000000  292.640 51.390 1004.980
 7822 2451995.7500000  291.300 51.050 1005.110
 7822 2451996.0000000  290.620 50.480 1006.640
 7822 2451996.2500000  290.830 50.480 1007.360
 7822 2451996.5000000  290.810 50.040 1010.260
 7822 2451996.7500000  295.980 48.220 1009.800
 7822 2451997.0000000  297.810 48.400 1010.050
