24511 2452227.0000000  314.780 42.030 1012.550
24511 2452227.2500000  315.850 43.080 1006.720
24511 2452227.5000000  317.460 45.070 1000.960
24511 2452227.7500000  318.230 48.690 993.280
24511 2452228.0000000  318.170 50.990 990.830
24511 2452228.2500000  317.340 51.060 986.970
24511 2452228.5000000  316.830 51.350 983.400
24511 2452228.7500000  317.680 51.900 979.300
24511 2452229.0000000  319.000 54.320 980.430
24511 2452229.2500000  320.500 57.660 981.060
24511 2452229.5000000  322.360 61.620 983.920
24511 2452229.7500000  323.910 64.510 988.430
24511 2452230.0000000  333.860 66.940 996.710
