25541 2452182.2500000  280.480 25.800 1006.720
25541 2452182.5000000  283.520 27.240 1006.190
25541 2452182.7500000  286.340 28.790 1005.010
25541 2452183.0000000  288.560 30.410 1005.260
25541 2452183.2500000  291.660 33.980 1005.060
25541 2452183.5000000  292.540 36.590 1004.360
25541 2452183.7500000  291.450 38.090 1002.510
25541 2452184.0000000  293.550 39.350 1001.140
25541 2452184.2500000  296.020 40.870 1000.250
25541 2452184.5000000  298.160 42.180 1000.850
25541 2452184.7500000  301.130 43.440 1001.550
25541 2452185.0000000  310.420 45.560 1001.590
25541 2452185.2500000  314.980 47.100 999.760
25541 2452185.5000000  318.600 48.310 997.690
25541 2452185.7500000  321.350 49.170 992.630
25541 2452186.0000000  325.010 50.280 990.630
25541 2452186.2500000  328.740 51.240 986.270
25541 2452186.5000000  330.810 53.040 984.850
25541 2452186.7500000  331.740 54.560 978.490
25541 2452187.0000000  331.010 55.610 973.830
25541 2452187.2500000  330.480 55.500 968.070
25541 2452187.5000000  331.350 54.390 966.980
25541 2452187.7500000  333.260 53.410 966.420
25541 2452188.0000000  335.900 52.810 968.830
25541 2452188.2500000  338.940 52.470 968.490
25541 2452188.5000000  342.340 52.490 970.260
25541 2452188.7500000  344.490 53.660 971.230
25541 2452189.0000000  345.830 55.290 971.650
25541 2452189.2500000  346.430 56.960 971.330
25541 2452189.5000000  346.010 58.090 972.280
25541 2452189.7500000  345.020 58.550 973.370
25541 2452190.0000000  344.170 58.610 976.580
25541 2452190.2500000  344.350 57.280 981.270
25541 2452190.5000000  349.240 52.140 986.880
25541 2452190.7500000  351.570 52.140 988.830
