25004 2452235.5000000  302.180 38.380 1009.650
25004 2452235.7500000  303.210 38.050 1009.350
25004 2452236.0000000  304.740 38.540 1011.100
25004 2452236.2500000  307.250 39.580 1010.410
25004 2452236.5000000  309.890 41.620 1011.000
25004 2452236.7500000  313.190 44.440 1009.020
25004 2452237.0000000  316.810 47.960 1008.230
25004 2452237.2500000  320.750 50.920 1003.390
25004 2452237.5000000  324.770 53.410 998.390
25004 2452237.7500000  329.880 56.260 990.900
25004 2452238.0000000  335.370 59.610 982.370
25004 2452238.2500000  339.910 62.820 972.930
25004 2452238.5000000  344.230 64.650 963.450
25004 2452238.7500000  348.260 66.090 959.610
25004 2452239.0000000  352.630 68.010 960.040
25004 2452239.2500000  356.600 69.970 960.820
25004 2452239.5000000  359.930 71.970 960.980
