11368 2452016.7500000  307.620 64.430 1013.410
11368 2452017.0000000  308.210 64.820 1013.020
11368 2452017.2500000  308.490 69.450 1015.050
11368 2452017.5000000  305.700 63.740 1006.360
11368 2452017.7500000  300.130 61.900 1002.380
11368 2452018.0000000  300.520 62.260 1000.690
11368 2452018.2500000  300.840 63.090 1001.070
11368 2452018.5000000  300.920 63.410 1001.400
11368 2452018.7500000  300.120 64.130 1003.950
11368 2452019.0000000  300.320 64.790 1005.820
11368 2452019.2500000  299.850 64.660 1005.480
