26608 2452260.5000000  265.000 32.090 1009.260
26608 2452260.7500000  268.000 33.830 1009.860
26608 2452261.0000000  271.110 36.300 1007.930
26608 2452261.2500000  275.210 38.810 1004.700
26608 2452261.5000000  279.910 40.700 1000.890
26608 2452261.7500000  283.100 40.340 995.620
26608 2452262.0000000  287.310 40.140 990.240
26608 2452262.2500000  292.190 41.130 982.030
26608 2452262.5000000  296.720 42.600 975.250
26608 2452262.7500000  300.400 44.850 971.110
26608 2452263.0000000  302.290 46.850 972.310
26608 2452263.2500000  303.270 48.210 975.710
26608 2452263.5000000  303.620 49.680 981.070
26608 2452263.7500000  303.030 51.420 985.100
26608 2452264.0000000  302.170 53.810 990.600
26608 2452264.2500000  300.180 56.420 992.670
26608 2452264.5000000  299.230 58.280 995.580
26608 2452264.7500000  299.670 59.010 997.680
