26119 2452253.0000000  329.610 48.090 998.210
26119 2452253.2500000  330.800 49.090 999.250
26119 2452253.5000000  331.790 51.690 1000.570
26119 2452253.7500000  332.530 52.780 1002.440
26119 2452254.0000000  332.940 54.760 1004.630
26119 2452254.2500000  332.460 58.060 1003.940
26119 2452254.5000000  330.760 62.500 1002.110
26119 2452254.7500000  332.050 66.260 996.890
26119 2452255.0000000  331.360 69.020 992.250
26119 2452255.2500000  335.820 71.570 989.310
26119 2452255.5000000  347.050 75.150 990.100
26119 2452255.7500000  355.250 77.610 983.800
