11459 2452017.7500000  260.730 65.920 1014.370
11459 2452018.0000000  262.420 65.630 1014.610
11459 2452018.2500000  265.730 66.930 1014.490
11459 2452018.5000000  268.650 67.510 1012.330
11459 2452018.7500000  270.870 67.620 1010.090
11459 2452019.0000000  273.380 68.150 1008.460
11459 2452019.2500000  275.360 69.540 1006.910
11459 2452019.5000000  274.430 70.430 1005.170
11459 2452019.7500000  273.640 70.810 1003.430
11459 2452020.0000000  272.390 71.140 1001.500
11459 2452020.2500000  271.640 71.500 1001.440
11459 2452020.5000000  268.430 71.700 1001.150
11459 2452020.7500000  266.280 71.130 1001.560
11459 2452021.0000000  264.170 70.400 1001.200
11459 2452021.2500000  264.120 69.650 1002.220
11459 2452021.5000000  264.150 69.060 1002.780
11459 2452021.7500000  267.960 68.280 1003.370
11459 2452022.0000000  269.140 67.720 1002.980
11459 2452022.2500000  273.900 65.370 1003.100
11459 2452022.5000000  279.620 65.190 1001.040
11459 2452022.7500000  283.790 65.990 999.770
11459 2452023.0000000  286.040 66.990 1000.350
11459 2452023.2500000  292.370 67.960 1000.060
