24986 2452175.5000000  290.550 57.860 1005.280
24986 2452175.7500000  293.620 59.260 1006.260
24986 2452176.0000000  293.180 60.400 1007.300
24986 2452176.2500000  292.530 61.170 1008.840
24986 2452176.5000000  300.610 61.340 1009.340
24986 2452176.7500000  300.300 62.480 1008.630
24986 2452177.0000000  300.130 63.240 1009.120
24986 2452177.2500000  300.230 64.020 1008.310
24986 2452177.5000000  300.300 65.550 1007.820
24986 2452177.7500000  299.580 67.740 1008.280
24986 2452178.0000000  298.210 69.460 1008.720
24986 2452178.2500000  297.010 70.770 1009.770
24986 2452178.5000000  296.630 71.950 1010.790
24986 2452178.7500000  296.390 72.680 1011.610
24986 2452179.0000000  296.320 73.110 1011.330
24986 2452179.2500000  296.200 73.320 1011.000
24986 2452179.5000000  295.400 73.640 1010.010
24986 2452179.7500000  295.430 73.370 1011.010
24986 2452180.0000000  296.570 72.900 1013.700
24986 2452180.2500000  297.500 72.080 1016.310
24986 2452180.5000000  301.110 71.240 1017.880
24986 2452180.7500000  309.550 70.310 1017.510
24986 2452181.0000000  306.840 70.220 1018.100
