 5093 2451943.0000000  262.510 63.910 996.150
 5093 2451943.2500000  265.820 62.840 996.520
 5093 2451943.5000000  269.040 62.820 996.960
 5093 2451943.7500000  272.000 63.360 997.540
 5093 2451944.0000000  274.910 63.960 999.140
 5093 2451944.2500000  277.080 63.960 999.590
 5093 2451944.5000000  278.850 63.930 1001.520
 5093 2451944.7500000  280.290 64.100 1002.130
 5093 2451945.0000000  282.040 64.120 1003.360
 5093 2451945.2500000  283.600 63.500 1004.420
 5093 2451945.5000000  285.190 63.560 1006.980
 5093 2451945.7500000  283.290 64.240 1009.830
 5093 2451946.0000000  284.110 64.150 1012.600
 5093 2451946.2500000  284.610 63.880 1014.800
 5093 2451946.5000000  282.170 63.450 1017.090
 5093 2451946.7500000  280.780 62.600 1018.490
 5093 2451947.0000000  290.660 64.660 1019.540
 5093 2451947.2500000  292.010 65.250 1018.980
 5093 2451947.5000000  290.170 65.810 1018.850
 5093 2451947.7500000  291.580 66.450 1018.850
