 2747 2451920.5000000  310.810 47.770 988.390
 2747 2451920.7500000  310.180 45.230 982.450
 2747 2451921.0000000  312.360 47.390 978.680
 2747 2451921.2500000  313.120 48.630 972.660
 2747 2451921.5000000  315.380 50.010 971.350
 2747 2451921.7500000  318.050 52.060 968.720
 2747 2451922.0000000  319.790 54.480 967.210
 2747 2451922.2500000  320.690 56.770 962.990
 2747 2451922.5000000  321.320 59.250 961.390
 2747 2451922.7500000  320.570 61.330 962.650
 2747 2451923.0000000  319.750 62.670 967.940
 2747 2451923.2500000  318.110 62.000 971.890
 2747 2451923.5000000  318.770 62.550 974.610
 2747 2451923.7500000  318.770 62.920 978.100
 2747 2451924.0000000  318.740 63.010 980.810
 2747 2451924.2500000  319.660 63.060 981.610
 2747 2451924.5000000  321.590 63.540 984.230
 2747 2451924.7500000  322.130 64.310 986.530
 2747 2451925.0000000  321.050 64.490 988.960
 2747 2451925.2500000  320.220 64.470 990.030
 2747 2451925.5000000  320.760 63.610 992.240
 2747 2451925.7500000  321.560 64.570 992.980
 2747 2451926.0000000  322.120 65.090 994.230
