15885 2452105.0000000  359.430 22.100 1001.860
15885 2452105.2500000  356.540 21.160 998.600
15885 2452105.5000000  355.150 20.950 1000.520
15885 2452105.7500000  353.770 20.970 1001.440
15885 2452106.0000000  352.690 20.800 1002.680
15885 2452106.2500000  351.220 19.960 999.510
15885 2452106.5000000  349.500 19.540 1001.790
15885 2452106.7500000  348.410 19.400 1003.190
15885 2452107.0000000  347.050 19.480 1005.590
15885 2452107.2500000  346.210 19.760 1004.020
15885 2452107.5000000  345.150 19.710 1007.290
15885 2452107.7500000  344.440 19.470 1008.000
15885 2452108.0000000  344.400 19.820 1009.690
