25948 2452250.2500000  326.570 38.630 1007.210
25948 2452250.5000000  327.780 39.060 1005.370
25948 2452250.7500000  328.570 39.630 1000.600
25948 2452251.0000000  329.060 39.730 999.940
25948 2452251.2500000  329.820 40.200 999.020
25948 2452251.5000000  330.480 40.800 1002.300
25948 2452251.7500000  331.650 40.430 1004.790
25948 2452252.0000000  333.060 39.860 1008.510
25948 2452252.2500000  335.610 37.430 1008.170
25948 2452252.5000000  336.740 36.860 1008.390
25948 2452252.7500000  336.850 36.680 1007.370
25948 2452253.0000000  337.170 36.180 1009.140
25948 2452253.2500000  338.590 34.830 1008.530
25948 2452253.5000000  340.380 34.330 1009.990
25948 2452253.7500000  342.160 34.060 1009.520
25948 2452254.0000000  343.960 35.150 1011.230
25948 2452254.2500000  344.660 36.640 1010.460
25948 2452254.5000000  344.990 37.350 1011.110
25948 2452254.7500000  344.860 37.270 1010.350
25948 2452255.0000000  345.360 36.830 1011.640
25948 2452255.2500000  346.110 36.550 1011.380
25948 2452255.5000000  346.770 36.610 1011.980
25948 2452255.7500000  349.780 35.360 1011.290
25948 2452256.0000000  350.390 35.450 1013.110
25948 2452256.2500000  349.580 35.530 1013.410
