20033 2452119.5000000  358.770 18.990 1005.620
20033 2452119.7500000  358.400 18.550 1005.290
20033 2452120.0000000  358.340 19.220 1004.230
20033 2452120.2500000  357.140 19.460 1001.740
20033 2452120.5000000  355.510 18.290 1004.410
20033 2452120.7500000  352.940 19.100 1004.100
20033 2452121.0000000  352.220 20.290 1006.280
20033 2452121.2500000  347.160 18.520 1003.380
20033 2452121.5000000  346.470 18.740 1006.570
20033 2452121.7500000  344.590 18.770 1007.290
20033 2452122.0000000  344.740 19.310 1009.750
20033 2452122.2500000  345.500 20.450 1007.890
