18635 2452103.5000000  326.280 65.620 1016.430
18635 2452103.7500000  325.350 65.370 1013.240
18635 2452104.0000000  323.170 64.860 1012.810
18635 2452104.2500000  316.750 61.830 1012.150
18635 2452104.5000000  313.490 60.900 1011.900
18635 2452104.7500000  307.580 63.260 1008.990
18635 2452105.0000000  307.980 64.270 1007.060
18635 2452105.2500000  308.140 65.030 1006.050
18635 2452105.5000000  306.830 66.220 1006.680
18635 2452105.7500000  305.440 67.490 1008.790
18635 2452106.0000000  304.870 68.520 1009.910
