 9588 2452019.7500000  260.290 39.140 1001.010
 9588 2452020.0000000  260.800 38.750 1003.080
 9588 2452020.7500000  263.530 42.270 1001.090
 9588 2452021.0000000  267.550 44.450 1001.590
 9588 2452021.2500000  271.350 46.450 1001.540
 9588 2452021.5000000  275.820 47.600 1003.190
 9588 2452021.7500000  281.550 48.630 1005.090
 9588 2452022.0000000  287.190 50.140 1005.990
 9588 2452022.2500000  291.970 49.820 1005.810
 9588 2452022.5000000  297.110 49.280 1004.350
 9588 2452022.7500000  301.460 48.610 1002.160
 9588 2452023.0000000  305.490 47.950 1001.860
 9588 2452023.2500000  308.150 47.920 1001.710
 9588 2452023.5000000  310.580 48.020 1002.980
 9588 2452023.7500000  312.460 48.380 1002.350
 9588 2452024.0000000  315.410 49.030 1004.250
 9588 2452024.2500000  318.280 49.480 1003.880
 9588 2452024.5000000  321.840 49.650 1005.290
 9588 2452024.7500000  326.190 49.560 1005.640
 9588 2452025.0000000  331.550 49.350 1008.360
 9588 2452025.2500000  336.550 49.070 1009.730
 9588 2452025.5000000  342.380 48.870 1011.210
 9588 2452025.7500000  347.090 48.360 1009.740
 9588 2452026.0000000  350.760 48.440 1010.640
 9588 2452026.2500000  353.340 48.480 1010.630
 9588 2452026.5000000  355.210 48.690 1012.930
 9588 2452026.7500000  357.090 49.300 1013.380
