26390 2452192.2500000  354.300 28.340 1006.390
26390 2452192.5000000  355.450 29.250 1007.420
26390 2452192.7500000  356.320 29.680 1007.350
26390 2452193.0000000  354.890 29.150 1006.730
26390 2452193.2500000  354.280 29.150 1005.440
26390 2452193.5000000  353.760 29.270 1010.330
26390 2452193.7500000  349.780 32.520 1010.340
26390 2452194.0000000  348.470 33.630 1012.300
26390 2452194.2500000  347.130 33.470 1011.410
26390 2452194.5000000  347.730 33.670 1013.270
26390 2452194.7500000  348.320 34.790 1012.740
26390 2452195.0000000  345.100 39.140 1014.600
