27165 2452269.2500000  277.170 52.520 1004.220
27165 2452269.5000000  275.890 52.480 1006.210
27165 2452269.7500000  274.600 52.150 1004.330
27165 2452270.0000000  273.720 51.140 1002.720
27165 2452270.2500000  274.350 48.730 999.400
27165 2452270.5000000  274.660 48.290 998.630
27165 2452270.7500000  275.630 47.930 997.140
27165 2452271.0000000  276.360 47.280 996.320
27165 2452271.2500000  278.030 47.480 995.750
27165 2452271.5000000  276.510 47.010 997.150
27165 2452271.7500000  276.950 46.420 996.540
27165 2452272.0000000  278.530 45.990 996.000
27165 2452272.2500000  280.650 46.130 995.880
