27511 2452275.0000000  263.540 74.590 1008.680
27511 2452275.2500000  271.770 73.510 1001.820
27511 2452275.5000000  278.400 71.700 995.920
27511 2452275.7500000  289.260 71.010 988.170
27511 2452276.0000000  291.490 70.050 982.260
27511 2452276.2500000  291.740 69.860 978.020
27511 2452276.5000000  291.030 69.260 975.420
27511 2452276.7500000  288.940 68.090 974.380
27511 2452277.0000000  287.660 66.780 973.540
27511 2452277.2500000  286.060 65.780 973.660
27511 2452277.5000000  286.100 64.100 975.140
