24524 2452227.2500000  266.430 59.870 1003.620
24524 2452227.5000000  271.240 59.700 1002.950
24524 2452227.7500000  275.460 59.700 1000.930
24524 2452228.0000000  279.580 59.840 998.720
24524 2452228.2500000  282.860 60.240 995.560
24524 2452228.5000000  286.860 60.750 993.530
24524 2452228.7500000  290.330 61.560 989.560
24524 2452229.0000000  294.100 61.820 985.430
24524 2452229.2500000  296.250 62.600 980.740
24524 2452229.5000000  298.410 63.000 979.260
24524 2452229.7500000  300.450 63.790 982.290
24524 2452230.0000000  301.000 64.060 988.580
24524 2452230.2500000  301.540 63.560 994.640
24524 2452230.5000000  303.990 63.400 995.670
24524 2452230.7500000  307.310 62.410 991.750
24524 2452231.0000000  307.920 64.460 992.810
24524 2452231.2500000  310.610 68.600 995.710
24524 2452231.5000000  309.850 63.660 988.440
24524 2452231.7500000  310.140 61.720 978.690
24524 2452232.0000000  310.850 61.720 979.340
24524 2452232.2500000  312.430 63.080 983.730
24524 2452232.5000000  318.230 63.780 987.270
24524 2452232.7500000  320.430 64.600 987.140
24524 2452233.0000000  322.050 64.700 986.750
24524 2452233.2500000  324.390 65.590 985.240
24524 2452233.5000000  327.810 66.120 983.650
24524 2452233.7500000  333.010 67.550 981.880
24524 2452234.0000000  334.160 67.040 982.090
24524 2452234.2500000  338.730 66.750 984.150
24524 2452234.5000000  349.450 67.230 984.980
24524 2452234.7500000  357.230 67.580 982.390
