24031 2452219.5000000  324.460 28.650 1013.810
24031 2452219.7500000  327.000 27.340 1012.380
24031 2452220.0000000  327.720 27.590 1012.880
24031 2452220.2500000  328.980 27.240 1010.180
24031 2452220.5000000  329.210 27.180 1010.450
24031 2452220.7500000  329.650 27.110 1009.060
24031 2452221.0000000  329.530 27.170 1010.760
24031 2452221.2500000  329.560 27.600 1009.210
24031 2452221.5000000  329.100 28.350 1009.500
24031 2452221.7500000  329.020 29.050 1008.270
24031 2452222.0000000  329.210 29.760 1009.900
24031 2452222.2500000  329.970 30.890 1008.250
24031 2452222.5000000  330.090 31.930 1009.990
24031 2452222.7500000  330.070 33.470 1008.940
24031 2452223.0000000  329.700 34.390 1011.390
24031 2452223.2500000  328.980 35.660 1011.430
24031 2452223.5000000  328.030 36.610 1014.740
24031 2452223.7500000  327.730 37.230 1015.750
24031 2452224.0000000  327.790 37.040 1018.810
24031 2452224.2500000  327.390 37.720 1018.980
24031 2452224.5000000  326.760 38.300 1021.140
24031 2452224.7500000  326.390 38.210 1021.370
