 6875 2451963.2500000  282.150 32.740 1017.690
 6875 2451963.5000000  286.120 35.700 1012.540
 6875 2451963.7500000  289.400 37.200 1007.860
 6875 2451964.0000000  294.080 38.690 1004.910
 6875 2451964.2500000  298.300 40.770 998.490
 6875 2451964.5000000  301.450 42.710 994.820
 6875 2451964.7500000  303.650 44.760 991.150
 6875 2451965.0000000  305.300 47.120 988.040
 6875 2451965.2500000  305.790 49.310 989.540
 6875 2451965.5000000  306.160 50.840 995.570
 6875 2451965.7500000  307.000 51.580 1003.370
 6875 2451966.0000000  309.200 51.450 1011.590
