32378 2452269.5000000  279.720 55.470 1006.710
32378 2452269.7500000  277.570 56.250 1004.050
32378 2452270.0000000  275.720 56.610 1002.200
32378 2452270.2500000  274.800 56.840 1000.420
32378 2452270.5000000  274.320 57.600 1000.170
32378 2452270.7500000  274.140 57.810 998.130
32378 2452271.0000000  276.360 58.720 996.410
32378 2452271.2500000  274.470 58.420 995.270
32378 2452271.5000000  272.550 57.870 997.390
32378 2452271.7500000  270.690 57.090 999.580
32378 2452272.0000000  268.740 55.860 1003.180
32378 2452272.2500000  268.060 54.250 1008.230
