23065 2452205.2500000  304.420 49.050 1002.520
23065 2452205.5000000  309.840 49.070 1001.430
23065 2452205.7500000  313.730 49.700 997.500
23065 2452206.0000000  318.110 51.260 995.920
23065 2452206.2500000  320.910 51.330 992.660
23065 2452206.5000000  324.420 52.230 992.910
23065 2452206.7500000  327.100 53.730 991.070
23065 2452207.0000000  328.520 54.440 990.740
23065 2452207.2500000  329.830 54.720 989.440
23065 2452207.5000000  332.690 55.520 989.060
23065 2452207.7500000  334.680 55.740 987.150
23065 2452208.0000000  338.510 56.440 987.630
23065 2452208.2500000  341.530 56.940 986.630
