10240 2452006.7500000  261.350 42.000 985.410
10240 2452007.0000000  263.900 44.310 981.130
10240 2452007.2500000  266.310 45.970 984.990
10240 2452007.5000000  269.660 47.240 989.970
10240 2452007.7500000  272.770 48.300 994.250
10240 2452008.0000000  277.420 49.250 996.560
10240 2452008.2500000  280.700 50.140 997.890
10240 2452008.5000000  283.650 50.760 1001.260
10240 2452008.7500000  286.490 50.350 1004.340
10240 2452009.0000000  288.990 49.100 1007.220
10240 2452009.2500000  294.750 42.930 1006.980
10240 2452009.5000000  298.440 41.490 1005.550
10240 2452009.7500000  300.790 41.050 1003.580
10240 2452010.0000000  303.870 40.790 1003.860
10240 2452010.2500000  305.790 40.930 1002.620
10240 2452010.5000000  307.140 40.530 1002.210
