10132 2452025.5000000  315.130 59.540 989.830
10132 2452025.7500000  319.820 60.310 987.050
10132 2452026.0000000  319.950 61.630 982.530
10132 2452026.2500000  319.370 61.770 979.530
10132 2452026.5000000  320.990 61.540 980.700
10132 2452026.7500000  322.350 61.460 981.910
10132 2452027.0000000  323.690 61.120 984.700
10132 2452027.2500000  325.770 60.200 988.800
10132 2452027.5000000  329.420 58.830 995.080
10132 2452027.7500000  334.880 57.340 999.490
10132 2452028.0000000  339.810 55.080 1001.930
10132 2452028.2500000  344.830 52.570 1001.850
10132 2452028.5000000  349.240 50.400 1002.730
10132 2452028.7500000  352.600 49.130 1002.860
10132 2452029.0000000  356.750 42.140 1007.430
10132 2452029.2500000  357.870 41.300 1005.700
10132 2452029.5000000  358.830 39.360 1006.530
