16373 2452076.0000000  316.780 52.410 1010.370
16373 2452076.2500000  318.430 51.420 1008.610
16373 2452076.5000000  320.810 50.860 1007.680
16373 2452076.7500000  320.400 49.080 1004.230
16373 2452077.0000000  322.050 48.950 1002.530
16373 2452077.2500000  323.500 50.110 999.250
16373 2452077.5000000  324.140 50.960 997.890
16373 2452077.7500000  323.750 51.240 994.050
16373 2452078.0000000  323.450 51.220 992.170
16373 2452078.2500000  324.270 51.040 990.120
16373 2452078.5000000  328.520 53.920 993.100
16373 2452078.7500000  329.050 54.200 989.190
16373 2452079.0000000  330.380 54.850 991.720
16373 2452079.2500000  333.040 55.930 992.270
16373 2452079.5000000  336.230 60.740 993.690
16373 2452079.7500000  338.060 61.450 993.160
16373 2452080.0000000  340.840 61.940 991.590
16373 2452080.2500000  345.070 62.570 992.980
16373 2452080.5000000  347.730 63.490 993.680
16373 2452080.7500000  351.260 63.430 997.090
16373 2452081.0000000  355.810 63.000 999.610
16373 2452081.2500000  358.690 62.770 1002.730
