20538 2452169.5000000  358.370 28.660 1009.590
20538 2452169.7500000  359.870 28.960 1008.290
20538 2452170.2500000  358.950 28.310 1004.160
20538 2452170.5000000  359.280 28.200 1004.870
20538 2452170.7500000  359.720 28.200 1004.660
20538 2452171.0000000  359.040 29.120 1005.150
20538 2452171.2500000  357.230 29.510 1001.990
20538 2452171.5000000  357.360 29.780 1003.880
20538 2452171.7500000  357.330 29.450 1003.980
20538 2452172.0000000  357.390 29.530 1004.670
20538 2452172.2500000  356.820 29.160 1002.620
20538 2452172.5000000  357.450 29.170 1005.730
20538 2452172.7500000  358.050 29.350 1007.270
20538 2452173.0000000  357.220 29.710 1008.260
20538 2452173.2500000  356.210 29.580 1006.290
20538 2452173.5000000  356.940 29.990 1009.300
20538 2452173.7500000  357.840 30.140 1010.240
20538 2452174.0000000  358.100 30.610 1010.350
20538 2452174.2500000  356.750 30.500 1007.790
20538 2452174.5000000  357.800 30.900 1009.300
20538 2452174.7500000  358.010 31.060 1008.770
