 7068 2451965.5000000  310.240 39.080 1000.830
 7068 2451965.7500000  312.770 37.830 994.070
 7068 2451966.0000000  314.230 37.950 992.730
 7068 2451966.2500000  315.730 36.200 989.640
 7068 2451966.5000000  316.000 36.540 986.100
 7068 2451966.7500000  314.600 36.850 983.920
 7068 2451967.0000000  312.370 35.740 985.330
 7068 2451967.2500000  312.000 33.450 984.920
 7068 2451967.5000000  314.090 31.800 986.220
 7068 2451967.7500000  316.750 31.680 984.280
 7068 2451968.0000000  320.030 32.960 985.630
 7068 2451968.2500000  321.990 36.300 985.620
 7068 2451968.5000000  323.050 38.590 987.870
 7068 2451968.7500000  323.030 40.660 986.190
 7068 2451969.0000000  324.900 41.730 988.640
 7068 2451969.2500000  321.830 42.030 984.610
 7068 2451969.5000000  322.100 43.270 983.530
 7068 2451969.7500000  319.790 43.420 980.130
 7068 2451970.0000000  319.810 43.750 981.010
 7068 2451970.2500000  324.260 42.600 984.020
 7068 2451970.5000000  319.930 44.860 990.660
 7068 2451970.7500000  316.140 46.270 991.650
 7068 2451971.0000000  312.860 47.810 994.430
 7068 2451971.2500000  308.440 50.000 997.730
 7068 2451971.5000000  299.400 52.300 1000.720
 7068 2451971.7500000  292.680 52.690 1002.820
 7068 2451972.0000000  287.790 52.590 1007.560
 7068 2451972.2500000  284.030 52.470 1012.670
 7068 2451972.5000000  280.560 51.540 1018.660
