20035 2452162.7500000  275.020 28.050 1014.520
20035 2452163.0000000  275.870 27.200 1015.190
20035 2452163.2500000  276.360 26.970 1015.400
20035 2452163.5000000  276.240 26.850 1014.520
20035 2452163.7500000  275.850 26.390 1014.170
20035 2452164.0000000  275.530 26.000 1013.460
20035 2452164.2500000  275.290 26.070 1013.290
20035 2452164.5000000  274.730 25.650 1011.340
20035 2452164.7500000  274.500 25.630 1010.110
20035 2452165.0000000  273.870 25.780 1009.520
20035 2452165.2500000  273.910 25.470 1009.480
20035 2452165.5000000  273.460 25.420 1007.970
20035 2452165.7500000  273.890 24.790 1007.200
20035 2452166.0000000  273.810 24.900 1006.190
20035 2452166.2500000  274.650 24.890 1005.680
20035 2452166.5000000  274.710 25.020 1004.290
20035 2452166.7500000  275.880 25.600 1004.310
20035 2452167.0000000  277.020 26.550 1003.380
20035 2452167.2500000  278.380 28.010 1002.840
20035 2452167.5000000  278.670 28.440 1002.040
20035 2452167.7500000  279.220 28.870 1002.790
20035 2452168.0000000  279.810 29.070 1002.870
20035 2452168.2500000  281.650 29.690 1003.900
20035 2452168.5000000  282.500 30.060 1003.520
20035 2452168.7500000  283.650 30.830 1003.920
20035 2452169.0000000  284.740 31.220 1003.940
20035 2452169.2500000  287.050 32.310 1003.370
20035 2452169.5000000  288.370 33.160 1003.320
20035 2452169.7500000  290.810 34.150 1005.590
20035 2452170.0000000  292.980 35.300 1004.720
20035 2452170.2500000  295.240 35.990 1002.690
20035 2452170.5000000  296.540 36.630 1001.520
20035 2452170.7500000  298.110 38.030 999.550
20035 2452171.0000000  299.130 39.150 997.660
20035 2452171.2500000  300.450 40.390 996.460
20035 2452171.5000000  302.260 41.850 996.260
20035 2452171.7500000  304.860 43.530 994.040
20035 2452172.0000000  307.480 45.190 995.420
20035 2452172.2500000  310.750 47.080 994.530
20035 2452172.5000000  314.390 49.730 996.090
20035 2452172.7500000  317.300 51.940 991.010
20035 2452173.0000000  319.550 53.630 988.420
20035 2452173.2500000  321.250 54.630 986.280
20035 2452173.5000000  323.700 54.730 989.380
20035 2452173.7500000  326.480 55.570 990.510
20035 2452174.0000000  328.310 56.930 990.930
20035 2452174.2500000  329.390 58.610 988.250
20035 2452174.5000000  328.970 60.200 986.000
20035 2452174.7500000  327.080 61.150 986.080
20035 2452175.0000000  325.180 60.710 990.860
20035 2452175.2500000  325.000 58.930 996.300
20035 2452175.5000000  327.280 56.760 999.540
20035 2452175.7500000  330.120 55.880 999.720
20035 2452176.0000000  331.550 55.850 1000.640
20035 2452176.2500000  332.030 55.540 1000.660
20035 2452176.5000000  332.760 54.740 1001.730
20035 2452176.7500000  333.850 53.960 1001.160
20035 2452177.0000000  334.620 53.570 1002.810
20035 2452177.2500000  334.980 53.480 1003.620
20035 2452177.5000000  334.960 53.230 1004.650
20035 2452177.7500000  334.820 52.930 1003.930
20035 2452178.0000000  334.050 52.610 1003.550
20035 2452178.2500000  333.430 52.240 1000.960
20035 2452178.5000000  333.270 51.610 998.660
20035 2452178.7500000  334.820 51.280 994.960
20035 2452179.0000000  335.920 52.400 991.730
20035 2452179.2500000  335.020 52.640 988.510
20035 2452179.5000000  334.750 52.570 986.920
20035 2452179.7500000  334.500 52.360 983.940
20035 2452180.0000000  334.670 52.370 983.720
20035 2452180.2500000  334.710 52.500 983.460
20035 2452180.5000000  335.210 52.590 983.680
20035 2452180.7500000  335.700 52.690 982.630
20035 2452181.0000000  337.480 53.040 983.700
20035 2452181.2500000  337.140 57.190 981.760
20035 2452181.5000000  333.560 57.670 980.100
20035 2452181.7500000  330.420 57.790 975.750
20035 2452182.0000000  327.970 57.620 973.700
20035 2452182.2500000  325.900 56.700 972.530
20035 2452182.5000000  326.600 55.460 972.560
20035 2452182.7500000  329.160 54.580 970.240
