13489 2452071.0000000  302.610 36.400 1011.480
13489 2452071.2500000  304.970 36.530 1011.770
13489 2452071.5000000  308.200 36.860 1012.970
13489 2452071.7500000  311.710 37.870 1013.030
13489 2452072.0000000  315.870 39.380 1014.340
13489 2452072.2500000  317.440 40.300 1014.660
13489 2452072.5000000  318.990 41.210 1014.990
13489 2452072.7500000  322.990 42.590 1013.020
13489 2452073.0000000  325.700 43.520 1012.170
13489 2452073.2500000  328.330 44.230 1011.030
13489 2452073.5000000  331.510 44.890 1011.140
13489 2452073.7500000  335.200 45.820 1008.140
13489 2452074.0000000  338.300 46.970 1006.330
13489 2452074.2500000  340.470 48.360 1001.500
13489 2452074.5000000  342.000 49.320 998.590
13489 2452074.7500000  343.550 49.650 996.080
13489 2452075.0000000  345.120 49.900 996.560
13489 2452075.2500000  346.140 50.060 996.140
13489 2452075.5000000  347.360 50.100 996.780
13489 2452075.7500000  348.530 49.900 996.230
13489 2452076.0000000  350.030 49.930 997.360
13489 2452076.2500000  352.070 50.270 998.950
13489 2452076.5000000  354.050 50.360 1000.550
13489 2452076.7500000  356.320 50.780 1001.050
13489 2452077.0000000  358.240 51.270 1002.750
