16899 2452083.7500000  262.010 58.730 994.880
16899 2452084.0000000  267.150 58.810 992.170
16899 2452084.2500000  271.850 61.610 991.220
16899 2452084.5000000  275.250 63.590 989.530
16899 2452084.7500000  278.020 65.170 986.030
16899 2452085.0000000  278.720 67.010 985.350
16899 2452085.2500000  279.070 67.620 986.840
16899 2452085.5000000  278.960 68.510 989.570
16899 2452085.7500000  275.390 69.910 991.680
16899 2452086.0000000  270.900 70.390 994.010
16899 2452086.2500000  268.030 70.200 997.340
16899 2452086.5000000  265.800 69.790 1000.090
16899 2452086.7500000  265.130 69.160 1001.990
16899 2452087.0000000  264.260 68.430 1002.580
16899 2452087.2500000  265.140 67.870 1004.290
16899 2452087.5000000  265.940 67.520 1005.350
16899 2452087.7500000  267.340 67.350 1007.240
16899 2452088.0000000  267.890 67.190 1009.040
16899 2452088.2500000  268.870 66.820 1010.490
16899 2452088.5000000  269.970 66.720 1011.600
16899 2452088.7500000  271.450 66.290 1013.050
16899 2452089.0000000  272.710 65.450 1014.170
16899 2452089.2500000  274.390 64.800 1013.920
16899 2452089.5000000  279.780 64.000 1014.300
