 2741 2451912.2500000  265.970 51.560 1021.270
 2741 2451912.5000000  270.810 49.450 1018.270
 2741 2451912.7500000  273.220 49.110 1014.220
 2741 2451913.0000000  274.960 48.300 1011.310
 2741 2451913.2500000  279.020 48.050 1008.850
 2741 2451913.5000000  282.970 48.850 1007.970
 2741 2451913.7500000  286.550 49.670 1005.080
 2741 2451914.0000000  289.000 50.010 1004.530
 2741 2451914.2500000  291.570 50.810 1003.900
 2741 2451914.5000000  293.550 50.260 1005.150
 2741 2451914.7500000  296.300 49.000 1003.500
 2741 2451915.0000000  298.240 49.190 1003.030
 2741 2451915.2500000  304.470 49.190 1000.150
 2741 2451915.5000000  307.550 50.510 999.530
 2741 2451915.7500000  310.680 51.840 997.230
 2741 2451916.0000000  314.410 53.830 996.830
 2741 2451916.2500000  317.360 54.980 995.450
 2741 2451916.5000000  320.860 55.550 998.020
 2741 2451916.7500000  323.910 55.790 998.400
 2741 2451917.0000000  327.400 56.140 1001.920
 2741 2451917.2500000  331.110 56.140 1003.050
 2741 2451917.5000000  332.780 55.820 1008.540
 2741 2451917.7500000  338.990 55.300 1005.260
 2741 2451918.0000000  340.660 55.070 1004.170
 2741 2451918.2500000  341.930 54.360 1002.920
 2741 2451918.5000000  342.820 53.550 1002.900
 2741 2451918.7500000  342.570 52.770 1001.220
 2741 2451919.0000000  341.470 51.580 1002.240
