14064 2452049.0000000  291.290 38.680 1010.130
14064 2452049.2500000  293.810 38.930 1008.190
14064 2452049.5000000  296.750 38.720 1007.080
14064 2452049.7500000  299.270 38.180 1006.150
14064 2452050.0000000  303.130 38.180 1006.750
14064 2452050.2500000  307.830 38.540 1006.380
14064 2452050.5000000  313.050 39.780 1004.950
14064 2452050.7500000  317.790 41.410 999.050
14064 2452051.0000000  320.800 43.830 995.450
14064 2452051.2500000  321.940 46.310 987.160
14064 2452051.5000000  322.270 47.290 983.880
14064 2452051.7500000  322.490 47.720 980.230
14064 2452052.0000000  323.320 48.480 980.300
14064 2452052.2500000  323.150 49.350 981.710
14064 2452052.5000000  322.790 49.760 984.270
14064 2452052.7500000  322.800 50.120 983.690
14064 2452053.0000000  323.010 50.760 987.500
14064 2452053.2500000  323.010 51.900 989.770
14064 2452053.5000000  322.490 52.860 993.860
14064 2452053.7500000  320.680 53.100 994.770
14064 2452054.0000000  318.940 52.840 997.380
14064 2452054.2500000  317.720 52.140 998.870
14064 2452054.5000000  316.550 51.190 1001.480
14064 2452054.7500000  315.420 50.330 1000.870
14064 2452055.0000000  314.260 48.800 1002.150
14064 2452055.2500000  314.430 47.540 1003.160
14064 2452055.5000000  323.110 45.490 1002.590
14064 2452055.7500000  322.550 45.300 1001.430
14064 2452056.0000000  321.780 45.380 1001.750
14064 2452056.2500000  322.210 45.620 1001.560
14064 2452056.5000000  322.320 45.090 1002.330
14064 2452056.7500000  323.010 45.030 1002.130
14064 2452057.0000000  324.000 45.240 1002.620
14064 2452057.2500000  328.390 47.020 1003.150
14064 2452057.5000000  329.610 47.970 1004.970
14064 2452057.7500000  331.130 48.730 1006.710
14064 2452058.0000000  332.440 49.740 1010.500
14064 2452058.2500000  334.840 50.800 1012.490
